Local Time (Sensor),Date,Time,countlineName,direction,Car,Pedestrian,Cyclist,Motorbike,Bus,OGV1,OGV2,LGV
08/06/2019 02:00,08/06/2019,02:00:00,S16_PerneRoad_CAM003,out,33,0,0,0,0,1,0,0
08/06/2019 03:00,08/06/2019,03:00:00,S16_PerneRoad_CAM003,in,22,1,0,0,0,0,0,1
08/06/2019 03:00,08/06/2019,03:00:00,S16_PerneRoad_CAM003,out,32,1,0,0,1,1,0,2
08/06/2019 04:00,08/06/2019,04:00:00,S16_PerneRoad_CAM003,in,26,0,1,0,0,2,0,6
08/06/2019 04:00,08/06/2019,04:00:00,S16_PerneRoad_CAM003,out,34,2,0,1,0,0,0,5
08/06/2019 05:00,08/06/2019,05:00:00,S16_PerneRoad_CAM003,in,32,1,1,0,0,2,0,7
08/06/2019 05:00,08/06/2019,05:00:00,S16_PerneRoad_CAM003,out,40,0,0,0,0,1,1,9
08/06/2019 06:00,08/06/2019,06:00:00,S16_PerneRoad_CAM003,in,87,1,11,1,2,0,0,11
08/06/2019 06:00,08/06/2019,06:00:00,S16_PerneRoad_CAM003,out,127,10,7,1,3,0,0,20
08/06/2019 07:00,08/06/2019,07:00:00,S16_PerneRoad_CAM003,in,244,6,15,3,5,2,1,24
08/06/2019 07:00,08/06/2019,07:00:00,S16_PerneRoad_CAM003,out,207,8,10,2,4,3,0,35
08/06/2019 08:00,08/06/2019,08:00:00,S16_PerneRoad_CAM003,in,426,8,17,1,3,1,0,55
08/06/2019 08:00,08/06/2019,08:00:00,S16_PerneRoad_CAM003,out,287,11,3,0,3,3,1,40
08/06/2019 09:00,08/06/2019,09:00:00,S16_PerneRoad_CAM003,in,600,8,9,1,2,1,0,45
08/06/2019 09:00,08/06/2019,09:00:00,S16_PerneRoad_CAM003,out,556,22,13,5,4,4,1,44
08/06/2019 10:00,08/06/2019,10:00:00,S16_PerneRoad_CAM003,in,637,3,14,5,4,1,0,33
08/06/2019 10:00,08/06/2019,10:00:00,S16_PerneRoad_CAM003,out,650,12,8,1,3,1,0,45
08/06/2019 11:00,08/06/2019,11:00:00,S16_PerneRoad_CAM003,in,642,5,9,3,3,0,0,43
08/06/2019 11:00,08/06/2019,11:00:00,S16_PerneRoad_CAM003,out,708,17,13,4,3,1,0,29
08/06/2019 12:00,08/06/2019,12:00:00,S16_PerneRoad_CAM003,in,599,16,11,6,3,2,0,33
08/06/2019 12:00,08/06/2019,12:00:00,S16_PerneRoad_CAM003,out,766,11,3,4,4,4,0,39
08/06/2019 13:00,08/06/2019,13:00:00,S16_PerneRoad_CAM003,in,629,5,17,4,2,0,1,32
08/06/2019 13:00,08/06/2019,13:00:00,S16_PerneRoad_CAM003,out,721,16,11,3,4,1,0,41
08/06/2019 14:00,08/06/2019,14:00:00,S16_PerneRoad_CAM003,in,630,9,9,4,5,0,0,33
08/06/2019 14:00,08/06/2019,14:00:00,S16_PerneRoad_CAM003,out,718,24,12,3,4,0,0,36
08/06/2019 15:00,08/06/2019,15:00:00,S16_PerneRoad_CAM003,in,621,15,20,10,3,0,0,35
08/06/2019 15:00,08/06/2019,15:00:00,S16_PerneRoad_CAM003,out,666,25,12,7,4,0,0,31
08/06/2019 16:00,08/06/2019,16:00:00,S16_PerneRoad_CAM003,in,555,12,22,5,5,0,0,27
08/06/2019 16:00,08/06/2019,16:00:00,S16_PerneRoad_CAM003,out,713,31,19,7,4,0,2,31
08/06/2019 17:00,08/06/2019,17:00:00,S16_PerneRoad_CAM003,in,538,15,15,4,3,0,0,26
08/06/2019 17:00,08/06/2019,17:00:00,S16_PerneRoad_CAM003,out,687,36,22,3,4,1,0,37
08/06/2019 18:00,08/06/2019,18:00:00,S16_PerneRoad_CAM003,in,454,12,16,5,5,0,1,22
08/06/2019 18:00,08/06/2019,18:00:00,S16_PerneRoad_CAM003,out,598,32,33,1,4,0,0,25
08/06/2019 19:00,08/06/2019,19:00:00,S16_PerneRoad_CAM003,in,333,13,20,4,4,0,0,18
08/06/2019 19:00,08/06/2019,19:00:00,S16_PerneRoad_CAM003,out,424,26,11,6,3,0,0,22
08/06/2019 20:00,08/06/2019,20:00:00,S16_PerneRoad_CAM003,in,286,11,30,7,5,0,0,15
08/06/2019 20:00,08/06/2019,20:00:00,S16_PerneRoad_CAM003,out,318,18,8,2,4,1,0,13
08/06/2019 21:00,08/06/2019,21:00:00,S16_PerneRoad_CAM003,in,239,7,12,4,2,0,0,14
08/06/2019 21:00,08/06/2019,21:00:00,S16_PerneRoad_CAM003,out,262,19,1,7,2,0,1,19
08/06/2019 22:00,08/06/2019,22:00:00,S16_PerneRoad_CAM003,in,193,1,4,4,2,1,0,15
08/06/2019 22:00,08/06/2019,22:00:00,S16_PerneRoad_CAM003,out,232,18,1,1,1,0,0,6
08/06/2019 23:00,08/06/2019,23:00:00,S16_PerneRoad_CAM003,in,123,1,4,5,0,0,0,3
08/06/2019 23:00,08/06/2019,23:00:00,S16_PerneRoad_CAM003,out,133,11,1,1,0,0,0,0
09/06/2019 00:00,09/06/2019,00:00:00,S16_PerneRoad_CAM003,in,93,2,0,2,0,1,0,3
09/06/2019 00:00,09/06/2019,00:00:00,S16_PerneRoad_CAM003,out,102,9,1,0,0,0,0,4
09/06/2019 01:00,09/06/2019,01:00:00,S16_PerneRoad_CAM003,in,46,0,1,1,0,0,0,1
09/06/2019 01:00,09/06/2019,01:00:00,S16_PerneRoad_CAM003,out,60,5,0,0,1,0,0,2
09/06/2019 02:00,09/06/2019,02:00:00,S16_PerneRoad_CAM003,in,27,1,0,0,0,2,0,7
09/06/2019 02:00,09/06/2019,02:00:00,S16_PerneRoad_CAM003,out,39,4,0,0,0,0,0,2
09/06/2019 03:00,09/06/2019,03:00:00,S16_PerneRoad_CAM003,in,25,1,0,0,0,0,0,3
09/06/2019 03:00,09/06/2019,03:00:00,S16_PerneRoad_CAM003,out,38,3,0,0,0,0,0,1
09/06/2019 04:00,09/06/2019,04:00:00,S16_PerneRoad_CAM003,in,26,0,1,0,0,1,0,4
09/06/2019 04:00,09/06/2019,04:00:00,S16_PerneRoad_CAM003,out,38,3,0,0,0,0,0,1
09/06/2019 05:00,09/06/2019,05:00:00,S16_PerneRoad_CAM003,in,17,0,0,0,0,0,0,2
09/06/2019 05:00,09/06/2019,05:00:00,S16_PerneRoad_CAM003,out,33,2,1,1,0,0,0,4
09/06/2019 06:00,09/06/2019,06:00:00,S16_PerneRoad_CAM003,in,59,2,4,1,1,0,0,7
09/06/2019 06:00,09/06/2019,06:00:00,S16_PerneRoad_CAM003,out,98,14,6,3,0,1,0,6
09/06/2019 07:00,09/06/2019,07:00:00,S16_PerneRoad_CAM003,in,142,6,5,0,0,0,0,14
09/06/2019 07:00,09/06/2019,07:00:00,S16_PerneRoad_CAM003,out,156,10,11,0,0,0,0,9
09/06/2019 08:00,09/06/2019,08:00:00,S16_PerneRoad_CAM003,in,203,1,9,1,1,1,1,21
09/06/2019 08:00,09/06/2019,08:00:00,S16_PerneRoad_CAM003,out,163,7,14,0,1,1,0,8
09/06/2019 09:00,09/06/2019,09:00:00,S16_PerneRoad_CAM003,in,406,16,8,1,2,1,0,20
09/06/2019 09:00,09/06/2019,09:00:00,S16_PerneRoad_CAM003,out,296,20,30,1,5,2,0,19
09/06/2019 10:00,09/06/2019,10:00:00,S16_PerneRoad_CAM003,in,643,16,15,1,2,0,0,32
09/06/2019 10:00,09/06/2019,10:00:00,S16_PerneRoad_CAM003,out,478,21,19,2,2,1,0,29
09/06/2019 11:00,09/06/2019,11:00:00,S16_PerneRoad_CAM003,in,652,16,22,4,3,0,0,28
09/06/2019 11:00,09/06/2019,11:00:00,S16_PerneRoad_CAM003,out,698,51,22,4,2,0,0,25
09/06/2019 12:00,09/06/2019,12:00:00,S16_PerneRoad_CAM003,in,624,22,27,3,2,0,0,25
09/06/2019 12:00,09/06/2019,12:00:00,S16_PerneRoad_CAM003,out,675,29,27,10,5,0,0,27
09/06/2019 13:00,09/06/2019,13:00:00,S16_PerneRoad_CAM003,in,656,18,33,8,3,0,0,29
09/06/2019 13:00,09/06/2019,13:00:00,S16_PerneRoad_CAM003,out,679,36,43,9,3,3,0,26
09/06/2019 14:00,09/06/2019,14:00:00,S16_PerneRoad_CAM003,in,595,9,38,6,4,0,0,29
09/06/2019 14:00,09/06/2019,14:00:00,S16_PerneRoad_CAM003,out,703,31,26,10,3,1,0,25
09/06/2019 15:00,09/06/2019,15:00:00,S16_PerneRoad_CAM003,in,556,12,22,5,1,0,0,24
09/06/2019 15:00,09/06/2019,15:00:00,S16_PerneRoad_CAM003,out,708,31,32,5,3,0,0,20
09/06/2019 16:00,09/06/2019,16:00:00,S16_PerneRoad_CAM003,in,438,2,14,6,3,0,0,26
09/06/2019 16:00,09/06/2019,16:00:00,S16_PerneRoad_CAM003,out,660,14,23,4,3,0,2,15
09/06/2019 17:00,09/06/2019,17:00:00,S16_PerneRoad_CAM003,in,414,7,20,5,2,1,0,22
09/06/2019 17:00,09/06/2019,17:00:00,S16_PerneRoad_CAM003,out,496,23,14,5,4,0,0,23
09/06/2019 18:00,09/06/2019,18:00:00,S16_PerneRoad_CAM003,in,389,14,16,7,1,0,0,23
09/06/2019 18:00,09/06/2019,18:00:00,S16_PerneRoad_CAM003,out,410,27,19,6,1,0,0,21
09/06/2019 19:00,09/06/2019,19:00:00,S16_PerneRoad_CAM003,in,339,11,28,7,1,0,0,18
09/06/2019 19:00,09/06/2019,19:00:00,S16_PerneRoad_CAM003,out,360,17,14,13,2,0,0,14
09/06/2019 20:00,09/06/2019,20:00:00,S16_PerneRoad_CAM003,in,266,10,23,7,2,0,1,7
09/06/2019 20:00,09/06/2019,20:00:00,S16_PerneRoad_CAM003,out,269,15,13,8,1,1,0,6
09/06/2019 21:00,09/06/2019,21:00:00,S16_PerneRoad_CAM003,in,215,4,7,10,0,0,0,10
09/06/2019 21:00,09/06/2019,21:00:00,S16_PerneRoad_CAM003,out,205,15,1,4,1,0,0,8
09/06/2019 22:00,09/06/2019,22:00:00,S16_PerneRoad_CAM003,in,142,2,3,3,0,0,0,13
09/06/2019 22:00,09/06/2019,22:00:00,S16_PerneRoad_CAM003,out,150,6,0,5,0,0,0,9
09/06/2019 23:00,09/06/2019,23:00:00,S16_PerneRoad_CAM003,in,77,2,2,3,2,0,0,1
09/06/2019 23:00,09/06/2019,23:00:00,S16_PerneRoad_CAM003,out,87,3,0,2,0,0,0,3
10/06/2019 00:00,10/06/2019,00:00:00,S16_PerneRoad_CAM003,in,44,0,0,0,2,0,0,6
10/06/2019 00:00,10/06/2019,00:00:00,S16_PerneRoad_CAM003,out,45,2,0,0,0,0,0,1
10/06/2019 01:00,10/06/2019,01:00:00,S16_PerneRoad_CAM003,in,23,2,1,0,0,1,0,1
10/06/2019 01:00,10/06/2019,01:00:00,S16_PerneRoad_CAM003,out,25,4,0,0,1,0,0,0
10/06/2019 02:00,10/06/2019,02:00:00,S16_PerneRoad_CAM003,in,9,0,0,0,0,1,0,4
10/06/2019 02:00,10/06/2019,02:00:00,S16_PerneRoad_CAM003,out,14,4,0,0,0,0,0,1
10/06/2019 03:00,10/06/2019,03:00:00,S16_PerneRoad_CAM003,in,12,0,1,0,0,0,0,1
10/06/2019 03:00,10/06/2019,03:00:00,S16_PerneRoad_CAM003,out,14,2,0,0,0,0,0,2
10/06/2019 04:00,10/06/2019,04:00:00,S16_PerneRoad_CAM003,in,22,0,2,0,0,0,0,4
10/06/2019 04:00,10/06/2019,04:00:00,S16_PerneRoad_CAM003,out,28,2,1,1,0,0,0,3
10/06/2019 05:00,10/06/2019,05:00:00,S16_PerneRoad_CAM003,in,57,2,4,0,0,4,1,10
10/06/2019 05:00,10/06/2019,05:00:00,S16_PerneRoad_CAM003,out,69,1,1,1,0,2,2,11
10/06/2019 06:00,10/06/2019,06:00:00,S16_PerneRoad_CAM003,in,195,4,10,1,2,3,2,26
10/06/2019 06:00,10/06/2019,06:00:00,S16_PerneRoad_CAM003,out,309,18,8,0,3,5,0,37
10/06/2019 07:00,10/06/2019,07:00:00,S16_PerneRoad_CAM003,in,426,6,22,6,1,6,2,84
10/06/2019 07:00,10/06/2019,07:00:00,S16_PerneRoad_CAM003,out,612,48,54,4,8,9,1,84
10/06/2019 08:00,10/06/2019,08:00:00,S16_PerneRoad_CAM003,in,577,15,36,3,8,10,2,68
10/06/2019 08:00,10/06/2019,08:00:00,S16_PerneRoad_CAM003,out,643,115,100,8,7,8,1,85
10/06/2019 09:00,10/06/2019,09:00:00,S16_PerneRoad_CAM003,in,512,16,15,2,4,8,2,90
10/06/2019 09:00,10/06/2019,09:00:00,S16_PerneRoad_CAM003,out,568,30,28,2,8,16,0,91
10/06/2019 10:00,10/06/2019,10:00:00,S16_PerneRoad_CAM003,in,490,6,6,5,6,12,1,106
10/06/2019 10:00,10/06/2019,10:00:00,S16_PerneRoad_CAM003,out,537,17,13,5,8,14,2,92
10/06/2019 11:00,10/06/2019,11:00:00,S16_PerneRoad_CAM003,in,550,7,12,1,9,8,2,81
10/06/2019 11:00,10/06/2019,11:00:00,S16_PerneRoad_CAM003,out,576,15,11,3,8,19,6,93
10/06/2019 12:00,10/06/2019,12:00:00,S16_PerneRoad_CAM003,in,554,9,8,4,7,12,1,91
10/06/2019 12:00,10/06/2019,12:00:00,S16_PerneRoad_CAM003,out,617,14,11,0,5,16,1,87
10/06/2019 13:00,10/06/2019,13:00:00,S16_PerneRoad_CAM003,in,546,10,13,2,5,8,2,100
10/06/2019 13:00,10/06/2019,13:00:00,S16_PerneRoad_CAM003,out,567,11,6,2,5,10,1,106
10/06/2019 14:00,10/06/2019,14:00:00,S16_PerneRoad_CAM003,in,529,13,22,3,8,11,8,95
10/06/2019 14:00,10/06/2019,14:00:00,S16_PerneRoad_CAM003,out,654,18,9,5,6,11,3,71
10/06/2019 15:00,10/06/2019,15:00:00,S16_PerneRoad_CAM003,in,599,42,46,2,9,2,1,83
10/06/2019 15:00,10/06/2019,15:00:00,S16_PerneRoad_CAM003,out,685,40,13,5,7,7,1,67
10/06/2019 16:00,10/06/2019,16:00:00,S16_PerneRoad_CAM003,in,635,28,42,8,8,2,1,70
10/06/2019 16:00,10/06/2019,16:00:00,S16_PerneRoad_CAM003,out,619,31,17,11,4,3,1,54
10/06/2019 17:00,10/06/2019,17:00:00,S16_PerneRoad_CAM003,in,644,25,47,5,3,4,2,48
10/06/2019 17:00,10/06/2019,17:00:00,S16_PerneRoad_CAM003,out,671,34,23,7,4,3,2,47
10/06/2019 18:00,10/06/2019,18:00:00,S16_PerneRoad_CAM003,in,626,19,43,9,10,1,0,33
10/06/2019 18:00,10/06/2019,18:00:00,S16_PerneRoad_CAM003,out,603,44,17,2,8,1,2,34
10/06/2019 19:00,10/06/2019,19:00:00,S16_PerneRoad_CAM003,in,496,22,38,11,4,0,0,39
10/06/2019 19:00,10/06/2019,19:00:00,S16_PerneRoad_CAM003,out,491,39,12,8,4,1,0,12
10/06/2019 20:00,10/06/2019,20:00:00,S16_PerneRoad_CAM003,in,351,17,23,7,2,0,1,12
10/06/2019 20:00,10/06/2019,20:00:00,S16_PerneRoad_CAM003,out,365,20,3,8,3,1,1,10
10/06/2019 21:00,10/06/2019,21:00:00,S16_PerneRoad_CAM003,in,242,3,7,2,3,2,0,17
10/06/2019 21:00,10/06/2019,21:00:00,S16_PerneRoad_CAM003,out,298,12,8,1,2,0,0,16
10/06/2019 22:00,10/06/2019,22:00:00,S16_PerneRoad_CAM003,in,143,0,5,4,4,0,1,4
10/06/2019 22:00,10/06/2019,22:00:00,S16_PerneRoad_CAM003,out,175,4,0,1,2,1,0,3
10/06/2019 23:00,10/06/2019,23:00:00,S16_PerneRoad_CAM003,in,91,0,0,0,1,1,1,14
10/06/2019 23:00,10/06/2019,23:00:00,S16_PerneRoad_CAM003,out,104,2,0,1,1,0,0,4
11/06/2019 00:00,11/06/2019,00:00:00,S16_PerneRoad_CAM003,in,41,0,0,0,1,0,0,4
11/06/2019 00:00,11/06/2019,00:00:00,S16_PerneRoad_CAM003,out,50,0,0,0,1,0,0,3
11/06/2019 01:00,11/06/2019,01:00:00,S16_PerneRoad_CAM003,in,24,0,0,0,0,0,0,3
11/06/2019 01:00,11/06/2019,01:00:00,S16_PerneRoad_CAM003,out,16,0,0,0,1,1,0,6
11/06/2019 02:00,11/06/2019,02:00:00,S16_PerneRoad_CAM003,in,16,0,0,0,0,2,0,1
11/06/2019 02:00,11/06/2019,02:00:00,S16_PerneRoad_CAM003,out,12,2,0,0,1,0,0,1
11/06/2019 03:00,11/06/2019,03:00:00,S16_PerneRoad_CAM003,in,19,0,1,0,0,1,1,1
11/06/2019 03:00,11/06/2019,03:00:00,S16_PerneRoad_CAM003,out,14,0,1,0,0,2,0,2
11/06/2019 04:00,11/06/2019,04:00:00,S16_PerneRoad_CAM003,in,25,0,4,1,0,0,1,4
11/06/2019 04:00,11/06/2019,04:00:00,S16_PerneRoad_CAM003,out,29,2,1,0,0,2,0,5
11/06/2019 05:00,11/06/2019,05:00:00,S16_PerneRoad_CAM003,in,67,0,3,0,0,2,2,13
11/06/2019 05:00,11/06/2019,05:00:00,S16_PerneRoad_CAM003,out,72,3,0,2,0,0,1,15
11/06/2019 06:00,11/06/2019,06:00:00,S16_PerneRoad_CAM003,in,190,5,12,3,1,3,0,41
11/06/2019 06:00,11/06/2019,06:00:00,S16_PerneRoad_CAM003,out,329,19,11,1,5,4,4,41
11/06/2019 07:00,11/06/2019,07:00:00,S16_PerneRoad_CAM003,in,431,8,30,4,2,6,3,75
11/06/2019 07:00,11/06/2019,07:00:00,S16_PerneRoad_CAM003,out,668,72,60,3,6,15,3,101
11/06/2019 08:00,11/06/2019,08:00:00,S16_PerneRoad_CAM003,in,519,23,47,3,5,3,2,75
11/06/2019 08:00,11/06/2019,08:00:00,S16_PerneRoad_CAM003,out,632,155,134,10,7,15,1,66
11/06/2019 09:00,11/06/2019,09:00:00,S16_PerneRoad_CAM003,in,502,9,9,2,7,8,3,75
11/06/2019 09:00,11/06/2019,09:00:00,S16_PerneRoad_CAM003,out,600,45,43,3,8,7,3,92
11/06/2019 10:00,11/06/2019,10:00:00,S16_PerneRoad_CAM003,in,526,12,15,5,4,13,2,112
11/06/2019 10:00,11/06/2019,10:00:00,S16_PerneRoad_CAM003,out,516,30,17,5,4,18,1,111
11/06/2019 11:00,11/06/2019,11:00:00,S16_PerneRoad_CAM003,in,512,16,15,6,5,4,3,104
11/06/2019 11:00,11/06/2019,11:00:00,S16_PerneRoad_CAM003,out,590,19,14,1,5,17,2,115
11/06/2019 12:00,11/06/2019,12:00:00,S16_PerneRoad_CAM003,in,566,9,17,3,8,4,1,84
11/06/2019 12:00,11/06/2019,12:00:00,S16_PerneRoad_CAM003,out,665,29,12,4,9,10,2,91
11/06/2019 13:00,11/06/2019,13:00:00,S16_PerneRoad_CAM003,in,514,7,21,3,8,10,3,91
11/06/2019 13:00,11/06/2019,13:00:00,S16_PerneRoad_CAM003,out,578,20,11,3,6,16,3,75
11/06/2019 14:00,11/06/2019,14:00:00,S16_PerneRoad_CAM003,in,537,14,16,6,8,15,2,91
11/06/2019 14:00,11/06/2019,14:00:00,S16_PerneRoad_CAM003,out,652,20,27,0,7,11,1,91
11/06/2019 15:00,11/06/2019,15:00:00,S16_PerneRoad_CAM003,in,569,35,63,8,10,6,0,83
11/06/2019 15:00,11/06/2019,15:00:00,S16_PerneRoad_CAM003,out,685,31,22,7,8,6,1,79
11/06/2019 16:00,11/06/2019,16:00:00,S16_PerneRoad_CAM003,in,628,27,59,9,10,3,0,60
11/06/2019 16:00,11/06/2019,16:00:00,S16_PerneRoad_CAM003,out,677,37,26,5,7,4,1,51
11/06/2019 17:00,11/06/2019,17:00:00,S16_PerneRoad_CAM003,in,628,14,79,11,3,0,1,49
11/06/2019 17:00,11/06/2019,17:00:00,S16_PerneRoad_CAM003,out,769,44,19,2,5,2,1,65
11/06/2019 18:00,11/06/2019,18:00:00,S16_PerneRoad_CAM003,in,629,15,53,10,6,1,0,38
11/06/2019 18:00,11/06/2019,18:00:00,S16_PerneRoad_CAM003,out,660,48,23,4,4,3,0,51
11/06/2019 19:00,11/06/2019,19:00:00,S16_PerneRoad_CAM003,in,527,8,38,7,5,2,0,35
11/06/2019 19:00,11/06/2019,19:00:00,S16_PerneRoad_CAM003,out,575,38,10,3,3,0,0,29
11/06/2019 20:00,11/06/2019,20:00:00,S16_PerneRoad_CAM003,in,417,9,27,4,3,1,0,15
11/06/2019 20:00,11/06/2019,20:00:00,S16_PerneRoad_CAM003,out,401,27,6,3,4,0,0,13
11/06/2019 21:00,11/06/2019,21:00:00,S16_PerneRoad_CAM003,in,276,4,13,3,3,2,0,22
11/06/2019 21:00,11/06/2019,21:00:00,S16_PerneRoad_CAM003,out,347,20,7,1,2,0,0,13
11/06/2019 22:00,11/06/2019,22:00:00,S16_PerneRoad_CAM003,in,187,0,4,6,2,2,0,9
11/06/2019 22:00,11/06/2019,22:00:00,S16_PerneRoad_CAM003,out,204,5,1,3,2,2,0,5
11/06/2019 23:00,11/06/2019,23:00:00,S16_PerneRoad_CAM003,in,81,0,1,2,0,0,0,6
11/06/2019 23:00,11/06/2019,23:00:00,S16_PerneRoad_CAM003,out,120,3,3,1,0,0,0,2
12/06/2019 00:00,12/06/2019,00:00:00,S16_PerneRoad_CAM003,in,43,0,0,0,1,0,0,6
12/06/2019 00:00,12/06/2019,00:00:00,S16_PerneRoad_CAM003,out,33,1,2,0,0,1,0,3
12/06/2019 01:00,12/06/2019,01:00:00,S16_PerneRoad_CAM003,in,27,0,0,0,1,3,0,1
12/06/2019 01:00,12/06/2019,01:00:00,S16_PerneRoad_CAM003,out,24,0,0,0,2,0,0,1
12/06/2019 02:00,12/06/2019,02:00:00,S16_PerneRoad_CAM003,in,14,0,0,0,1,0,0,2
12/06/2019 02:00,12/06/2019,02:00:00,S16_PerneRoad_CAM003,out,19,0,1,0,1,0,0,1
12/06/2019 03:00,12/06/2019,03:00:00,S16_PerneRoad_CAM003,in,24,0,0,0,0,0,1,2
12/06/2019 03:00,12/06/2019,03:00:00,S16_PerneRoad_CAM003,out,20,1,1,0,1,1,0,2
12/06/2019 04:00,12/06/2019,04:00:00,S16_PerneRoad_CAM003,in,20,0,5,0,1,0,0,5
12/06/2019 04:00,12/06/2019,04:00:00,S16_PerneRoad_CAM003,out,39,3,1,0,1,1,0,5
12/06/2019 05:00,12/06/2019,05:00:00,S16_PerneRoad_CAM003,in,61,3,5,1,0,4,2,13
12/06/2019 05:00,12/06/2019,05:00:00,S16_PerneRoad_CAM003,out,59,1,2,0,0,1,3,17
12/06/2019 06:00,12/06/2019,06:00:00,S16_PerneRoad_CAM003,in,182,5,13,2,1,2,0,33
12/06/2019 06:00,12/06/2019,06:00:00,S16_PerneRoad_CAM003,out,326,19,20,0,3,5,3,47
12/06/2019 07:00,12/06/2019,07:00:00,S16_PerneRoad_CAM003,in,432,11,27,3,3,9,1,91
12/06/2019 07:00,12/06/2019,07:00:00,S16_PerneRoad_CAM003,out,656,61,66,4,5,4,2,97
12/06/2019 08:00,12/06/2019,08:00:00,S16_PerneRoad_CAM003,in,548,20,38,4,6,7,2,79
12/06/2019 08:00,12/06/2019,08:00:00,S16_PerneRoad_CAM003,out,665,152,126,7,6,9,1,81
12/06/2019 09:00,12/06/2019,09:00:00,S16_PerneRoad_CAM003,in,551,12,20,5,7,15,1,97
12/06/2019 09:00,12/06/2019,09:00:00,S16_PerneRoad_CAM003,out,553,30,31,3,7,9,4,91
12/06/2019 10:00,12/06/2019,10:00:00,S16_PerneRoad_CAM003,in,571,17,24,3,11,10,3,88
12/06/2019 10:00,12/06/2019,10:00:00,S16_PerneRoad_CAM003,out,498,24,18,5,9,7,2,107
12/06/2019 11:00,12/06/2019,11:00:00,S16_PerneRoad_CAM003,in,558,9,19,4,5,11,4,114
12/06/2019 11:00,12/06/2019,11:00:00,S16_PerneRoad_CAM003,out,588,24,20,6,6,6,1,90
12/06/2019 12:00,12/06/2019,12:00:00,S16_PerneRoad_CAM003,in,534,6,18,5,5,6,1,78
12/06/2019 12:00,12/06/2019,12:00:00,S16_PerneRoad_CAM003,out,662,17,23,4,5,5,3,93
12/06/2019 13:00,12/06/2019,13:00:00,S16_PerneRoad_CAM003,in,517,10,24,10,6,6,4,106
12/06/2019 13:00,12/06/2019,13:00:00,S16_PerneRoad_CAM003,out,652,23,12,5,10,9,3,77
12/06/2019 14:00,12/06/2019,14:00:00,S16_PerneRoad_CAM003,in,537,16,17,5,10,6,5,107
12/06/2019 14:00,12/06/2019,14:00:00,S16_PerneRoad_CAM003,out,621,23,17,5,5,9,1,95
12/06/2019 15:00,12/06/2019,15:00:00,S16_PerneRoad_CAM003,in,551,44,60,8,11,3,0,97
12/06/2019 15:00,12/06/2019,15:00:00,S16_PerneRoad_CAM003,out,670,36,29,3,6,10,0,101
12/06/2019 16:00,12/06/2019,16:00:00,S16_PerneRoad_CAM003,in,612,25,54,10,7,3,0,65
12/06/2019 16:00,12/06/2019,16:00:00,S16_PerneRoad_CAM003,out,688,28,23,1,4,6,1,68
12/06/2019 17:00,12/06/2019,17:00:00,S16_PerneRoad_CAM003,in,644,28,71,14,6,2,0,34
12/06/2019 17:00,12/06/2019,17:00:00,S16_PerneRoad_CAM003,out,708,37,23,7,4,0,1,55
12/06/2019 18:00,12/06/2019,18:00:00,S16_PerneRoad_CAM003,in,664,19,79,6,5,0,0,34
12/06/2019 18:00,12/06/2019,18:00:00,S16_PerneRoad_CAM003,out,670,31,41,6,6,3,1,43
12/06/2019 19:00,12/06/2019,19:00:00,S16_PerneRoad_CAM003,in,564,12,51,8,11,0,2,31
12/06/2019 19:00,12/06/2019,19:00:00,S16_PerneRoad_CAM003,out,597,39,16,9,6,1,2,29
12/06/2019 20:00,12/06/2019,20:00:00,S16_PerneRoad_CAM003,in,384,16,37,6,2,0,1,16
12/06/2019 20:00,12/06/2019,20:00:00,S16_PerneRoad_CAM003,out,451,28,14,3,4,1,0,17
12/06/2019 21:00,12/06/2019,21:00:00,S16_PerneRoad_CAM003,in,274,13,8,6,2,1,0,13
12/06/2019 21:00,12/06/2019,21:00:00,S16_PerneRoad_CAM003,out,360,22,6,5,1,1,0,14
12/06/2019 22:00,12/06/2019,22:00:00,S16_PerneRoad_CAM003,in,179,1,2,5,2,1,1,9
12/06/2019 22:00,12/06/2019,22:00:00,S16_PerneRoad_CAM003,out,269,13,3,2,4,0,0,3
12/06/2019 23:00,12/06/2019,23:00:00,S16_PerneRoad_CAM003,in,81,0,2,2,0,0,0,11
12/06/2019 23:00,12/06/2019,23:00:00,S16_PerneRoad_CAM003,out,122,8,3,1,2,0,1,1
13/06/2019 00:00,13/06/2019,00:00:00,S16_PerneRoad_CAM003,in,50,0,1,0,2,1,0,4
13/06/2019 00:00,13/06/2019,00:00:00,S16_PerneRoad_CAM003,out,41,3,0,0,0,0,0,3
13/06/2019 01:00,13/06/2019,01:00:00,S16_PerneRoad_CAM003,in,19,0,0,0,0,0,0,5
13/06/2019 01:00,13/06/2019,01:00:00,S16_PerneRoad_CAM003,out,27,2,0,0,2,1,0,2
13/06/2019 02:00,13/06/2019,02:00:00,S16_PerneRoad_CAM003,in,20,0,1,0,0,0,0,2
13/06/2019 02:00,13/06/2019,02:00:00,S16_PerneRoad_CAM003,out,16,4,1,0,0,1,0,3
13/06/2019 03:00,13/06/2019,03:00:00,S16_PerneRoad_CAM003,in,17,0,0,1,0,1,1,2
13/06/2019 03:00,13/06/2019,03:00:00,S16_PerneRoad_CAM003,out,20,0,0,0,0,1,0,2
13/06/2019 04:00,13/06/2019,04:00:00,S16_PerneRoad_CAM003,in,21,0,4,0,0,0,0,2
