Typ gracza,Pieniądze na wstępie,Lekkomyślność,Rozrzutność,Minimalna oczekiwana ręka,Wynik_pieniężny_gra_1,Wynik_pieniężny_gra_2,Wynik_pieniężny_gra_3,Wynik_pieniężny_gra_4,Wynik_pieniężny_gra_5,Wynik_pieniężny_gra_6,Wynik_pieniężny_gra_7,Wynik_pieniężny_gra_8,Wynik_pieniężny_gra_9,Wynik_pieniężny_gra_10
CautiousPlayer,2500,0.1,0.5,Full house,511,384,288,238,188,138,88,38,38,13
CautiousPlayer,2500,0.1,0.5,Full house,10075,18095,18170,18520,18595,18670,18835,18900,19030,19055
CautiousPlayer,2500,0.1,0.5,Four-of-a-Kind,2450,2400,2195,1628,1578,1528,1478,1090,1040,990
CautiousPlayer,2500,0.1,0.5,Four-of-a-Kind,2450,2400,2350,2300,2250,2200,2150,2100,2050,2000
CautiousPlayer,2500,0.1,0.5,Four-of-a-Kind,2450,2400,2350,2300,1725,1675,1257,943,893,843
CautiousPlayer,2500,0.1,0.5,Straight flush,2450,2400,1800,1750,1652,1602,1552,1502,1452,791
CautiousPlayer,2500,0.1,0.5,Straight flush,2450,5827,12461,15409,16422,17733,18529,19329,19560,19673
CautiousPlayer,2500,0.1,0.5,Straight flush,625,575,525,475,425,375,325,275,225,175
CautiousPlayer,2500,0.1,0.9,High card,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.1,0.9,High card,156,86,36,36,36,36,0,0,0,0
CautiousPlayer,2500,0.1,0.9,High card,156,106,56,6,0,0,0,0,0,0
CautiousPlayer,2500,0.1,0.9,One pair,210,102,52,2,0,0,0,0,0,0
CautiousPlayer,2500,0.1,0.9,One pair,210,116,66,16,0,0,0,0,0,0
CautiousPlayer,2500,0.1,0.9,One pair,250,138,88,38,38,38,13,13,13,13
CautiousPlayer,2500,0.1,0.9,Two pair,196,108,58,8,0,0,0,0,0,0
CautiousPlayer,2500,0.1,0.9,Two pair,196,95,45,0,0,0,0,0,0,0
CautiousPlayer,2500,0.1,0.9,Two pair,250,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.1,0.9,Three-of-a-Kind,250,138,88,38,38,38,38,38,38,38
CautiousPlayer,2500,0.1,0.9,Three-of-a-Kind,250,138,88,38,13,13,13,13,13,13
CautiousPlayer,2500,0.1,0.9,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.1,0.9,Straight,210,116,64,14,0,0,0,0,0,0
CautiousPlayer,2500,0.1,0.9,Straight,156,106,56,6,6,6,6,6,6,6
CautiousPlayer,2500,0.1,0.9,Straight,250,138,88,38,38,13,0,0,0,0
CautiousPlayer,2500,0.1,0.9,Flush,250,138,88,38,38,38,38,38,38,0
CautiousPlayer,2500,0.1,0.9,Flush,225,110,60,10,10,10,10,10,0,0
CautiousPlayer,2500,0.1,0.9,Flush,250,138,88,38,38,38,0,0,0,0
CautiousPlayer,2500,0.1,0.9,Full house,2450,2400,1320,1270,0,0,0,0,0,0
CautiousPlayer,2500,0.1,0.9,Full house,1189,119,69,69,19,19,19,19,19,19
CautiousPlayer,2500,0.1,0.9,Full house,224,174,124,74,74,74,24,24,24,0
CautiousPlayer,2500,0.1,0.9,Four-of-a-Kind,250,200,150,100,50,50,50,0,0,0
CautiousPlayer,2500,0.1,0.9,Four-of-a-Kind,2450,2400,2350,2300,910,860,617,567,517,285
CautiousPlayer,2500,0.1,0.9,Four-of-a-Kind,2450,1730,1680,911,861,460,410,360,310,260
CautiousPlayer,2500,0.1,0.9,Straight flush,6325,6275,10005,5899,4165,4097,2226,2176,2126,796
CautiousPlayer,2500,0.1,0.9,Straight flush,2450,1348,1298,714,664,614,564,514,464,414
CautiousPlayer,2500,0.1,0.9,Straight flush,250,200,150,100,50,50,0,0,0,0
CautiousPlayer,2500,0.5,0.1,High card,1255,1205,1145,1088,1038,988,938,868,798,728
CautiousPlayer,2500,0.5,0.1,High card,1252,920,870,800,750,700,650,580,144,94
CautiousPlayer,2500,0.5,0.1,High card,1375,318,268,218,168,118,68,18,18,18
CautiousPlayer,2500,0.5,0.1,One pair,1375,1325,41,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.1,One pair,1375,1325,1212,1162,1104,1054,1002,952,882,812
CautiousPlayer,2500,0.5,0.1,One pair,1315,370,320,270,220,170,120,70,45,20
CautiousPlayer,2500,0.5,0.1,Two pair,5575,13595,13670,17350,17425,17500,17525,17550,17625,17700
CautiousPlayer,2500,0.5,0.1,Two pair,6700,14815,16416,16491,16566,16641,16666,16741,16791,16841
CautiousPlayer,2500,0.5,0.1,Two pair,1312,359,309,259,209,159,109,59,9,9
CautiousPlayer,2500,0.5,0.1,Three-of-a-Kind,1249,875,825,760,699,649,579,529,459,389
CautiousPlayer,2500,0.5,0.1,Three-of-a-Kind,975,925,875,805,755,705,646,596,526,476
CautiousPlayer,2500,0.5,0.1,Three-of-a-Kind,9005,14369,14444,14519,14569,17531,17606,17681,17706,17781
CautiousPlayer,2500,0.5,0.1,Straight,8815,14179,17061,17136,17211,17286,17361,17386,17411,17486
CautiousPlayer,2500,0.5,0.1,Straight,1000,930,880,810,760,710,640,570,520,470
CautiousPlayer,2500,0.5,0.1,Straight,7600,13780,16636,16711,16786,16861,16936,17011,17086,17108
CautiousPlayer,2500,0.5,0.1,Flush,950,900,850,800,750,700,630,580,530,480
CautiousPlayer,2500,0.5,0.1,Flush,7542,18173,18248,18323,18398,18473,18848,19008,19083,19133
CautiousPlayer,2500,0.5,0.1,Flush,1000,930,420,350,300,250,200,150,100,50
CautiousPlayer,2500,0.5,0.1,Full house,1249,1199,1149,1092,1042,990,940,870,820,750
CautiousPlayer,2500,0.5,0.1,Full house,8500,8450,3380,1829,1779,1691,1607,561,511,441
CautiousPlayer,2500,0.5,0.1,Full house,940,890,820,770,700,650,600,550,500,450
CautiousPlayer,2500,0.5,0.1,Four-of-a-Kind,5975,10234,13535,12859,14446,15288,16916,17861,18061,18086
CautiousPlayer,2500,0.5,0.1,Four-of-a-Kind,2375,323,273,223,223,173,148,148,148,98
CautiousPlayer,2500,0.5,0.1,Four-of-a-Kind,4697,4439,4389,4170,3962,1867,1817,1727,1641,1591
CautiousPlayer,2500,0.5,0.1,Straight flush,2375,578,528,478,428,378,328,328,328,278
CautiousPlayer,2500,0.5,0.1,Straight flush,1375,1037,987,937,887,837,787,737,687,637
CautiousPlayer,2500,0.5,0.1,Straight flush,1315,90,40,40,40,40,40,40,40,40
CautiousPlayer,2500,0.5,0.5,High card,565,424,318,239,189,139,89,39,39,39
CautiousPlayer,2500,0.5,0.5,High card,8275,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,High card,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,One pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,One pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,One pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Two pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Two pair,571,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Two pair,571,391,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Three-of-a-Kind,565,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Straight,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Straight,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Straight,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Flush,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Flush,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Flush,7100,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Full house,2450,1514,6543,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Full house,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Full house,1875,1825,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.5,Four-of-a-Kind,2450,434,326,276,226,176,126,76,26,26
CautiousPlayer,2500,0.5,0.5,Four-of-a-Kind,975,925,875,657,493,370,320,240,190,140
CautiousPlayer,2500,0.5,0.5,Four-of-a-Kind,1838,715,665,615,462,347,297,247,197,147
CautiousPlayer,2500,0.5,0.5,Straight flush,514,348,298,248,198,148,98,73,23,23
CautiousPlayer,2500,0.5,0.5,Straight flush,625,469,419,369,319,240,190,140,90,40
CautiousPlayer,2500,0.5,0.5,Straight flush,1249,937,235,185,135,85,35,35,0,0
CautiousPlayer,2500,0.5,0.9,High card,210,116,66,16,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,High card,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,High card,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,One pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,One pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,One pair,250,138,49,49,49,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,Two pair,250,124,74,49,49,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,Two pair,250,124,69,19,19,19,19,19,19,19
CautiousPlayer,2500,0.5,0.9,Two pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,Three-of-a-Kind,250,138,76,26,26,26,1,1,1,1
CautiousPlayer,2500,0.5,0.9,Three-of-a-Kind,250,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,Straight,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,Straight,210,116,66,16,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,Straight,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,Flush,224,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,Flush,250,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,Flush,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.5,0.9,Full house,950,96,71,46,46,21,21,21,21,21
CautiousPlayer,2500,0.5,0.9,Full house,2450,246,136,36,36,36,36,36,36,36
CautiousPlayer,2500,0.5,0.9,Full house,6000,6075,6150,6225,8010,8085,9672,9722,18256,18306
CautiousPlayer,2500,0.5,0.9,Four-of-a-Kind,250,138,88,38,38,38,38,13,13,13
CautiousPlayer,2500,0.5,0.9,Four-of-a-Kind,1375,729,401,221,122,72,22,22,0,0
CautiousPlayer,2500,0.5,0.9,Four-of-a-Kind,2450,1334,134,84,34,34,34,34,9,9
CautiousPlayer,2500,0.5,0.9,Straight flush,1315,133,83,33,33,33,33,33,33,33
CautiousPlayer,2500,0.5,0.9,Straight flush,1375,757,417,202,152,102,52,52,52,2
CautiousPlayer,2500,0.5,0.9,Straight flush,1189,1139,627,577,527,199,149,99,49,49
CautiousPlayer,2500,0.9,0.1,High card,7280,14610,14635,14710,14785,14860,14935,15010,15085,15160
CautiousPlayer,2500,0.9,0.1,High card,9335,13202,13227,13302,13377,13452,18181,18231,18297,18347
CautiousPlayer,2500,0.9,0.1,High card,1000,930,860,794,584,508,438,197,59,34
CautiousPlayer,2500,0.9,0.1,One pair,7525,13620,13695,13770,13845,13895,16737,16812,16862,16887
CautiousPlayer,2500,0.9,0.1,One pair,7600,12260,12310,12385,12460,12485,12560,12635,17808,17833
CautiousPlayer,2500,0.9,0.1,One pair,1000,903,835,765,695,637,567,497,427,359
CautiousPlayer,2500,0.9,0.1,Two pair,8050,12980,13055,13105,13180,13255,13330,13405,13480,13555
CautiousPlayer,2500,0.9,0.1,Two pair,7525,13650,13725,13800,13875,17440,17515,17590,17629,17704
CautiousPlayer,2500,0.9,0.1,Two pair,10870,10945,10995,11070,11145,11220,11295,11370,11445,11520
CautiousPlayer,2500,0.9,0.1,Three-of-a-Kind,1000,351,301,251,201,151,101,51,26,26
CautiousPlayer,2500,0.9,0.1,Three-of-a-Kind,1000,930,860,790,720,650,580,510,223,173
CautiousPlayer,2500,0.9,0.1,Three-of-a-Kind,3256,1303,1191,1132,1028,977,907,815,745,675
CautiousPlayer,2500,0.9,0.1,Straight,8625,12175,12250,19150,19200,19240,19315,19390,19465,19540
CautiousPlayer,2500,0.9,0.1,Straight,1000,930,836,766,716,646,590,540,466,396
CautiousPlayer,2500,0.9,0.1,Straight,880,810,127,77,27,27,27,27,27,27
CautiousPlayer,2500,0.9,0.1,Flush,2085,5913,14231,17142,17217,17292,17317,17367,17392,17417
CautiousPlayer,2500,0.9,0.1,Flush,1000,950,880,810,760,710,640,570,520,470
CautiousPlayer,2500,0.9,0.1,Flush,1312,175,125,75,25,25,25,0,0,0
CautiousPlayer,2500,0.9,0.1,Full house,1315,691,641,571,521,471,421,281,231,181
CautiousPlayer,2500,0.9,0.1,Full house,1000,930,860,810,740,690,620,570,520,470
CautiousPlayer,2500,0.9,0.1,Full house,1000,930,830,780,710,660,610,560,490,420
CautiousPlayer,2500,0.9,0.1,Four-of-a-Kind,1312,106,56,6,6,6,6,6,6,6
CautiousPlayer,2500,0.9,0.1,Four-of-a-Kind,2375,351,301,251,201,151,101,51,26,26
CautiousPlayer,2500,0.9,0.1,Four-of-a-Kind,2328,1058,1008,958,908,858,808,758,708,658
CautiousPlayer,2500,0.9,0.1,Straight flush,2375,610,560,98,48,48,0,0,0,0
CautiousPlayer,2500,0.9,0.1,Straight flush,1312,108,58,8,8,8,0,0,0,0
CautiousPlayer,2500,0.9,0.1,Straight flush,8021,6629,10064,13168,14559,15869,16807,18537,18612,18687
CautiousPlayer,2500,0.9,0.5,High card,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,High card,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,High card,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,One pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,One pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,One pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Two pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Two pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Two pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Straight,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Straight,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Straight,625,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Flush,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Flush,565,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Flush,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Full house,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Full house,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Full house,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.5,Four-of-a-Kind,2450,9894,12462,12487,12537,13667,13742,13817,13892,13917
CautiousPlayer,2500,0.9,0.5,Four-of-a-Kind,514,386,290,240,190,140,90,40,40,40
CautiousPlayer,2500,0.9,0.5,Four-of-a-Kind,1315,637,478,321,271,221,171,121,71,21
CautiousPlayer,2500,0.9,0.5,Straight flush,9400,9425,9500,16185,16235,16285,16360,16435,16510,16585
CautiousPlayer,2500,0.9,0.5,Straight flush,571,429,285,235,185,135,85,35,35,35
CautiousPlayer,2500,0.9,0.5,Straight flush,625,63,13,13,13,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,High card,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,High card,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,High card,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,One pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,One pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,One pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Two pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Two pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Two pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Straight,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Straight,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Straight,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Flush,250,138,88,18,18,18,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Flush,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Flush,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Full house,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Full house,7137,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Full house,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Four-of-a-Kind,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Four-of-a-Kind,196,108,58,8,8,8,8,8,8,8
CautiousPlayer,2500,0.9,0.9,Four-of-a-Kind,210,116,66,41,41,41,41,16,0,0
CautiousPlayer,2500,0.9,0.9,Straight flush,250,124,74,24,0,0,0,0,0,0
CautiousPlayer,2500,0.9,0.9,Straight flush,250,138,88,38,38,38,38,38,38,13
CautiousPlayer,2500,0.9,0.9,Straight flush,1312,132,82,32,32,32,32,32,0,0
CautiousPlayer,5000,0.1,0.1,High card,2750,200,150,100,50,0,0,0,0,0
CautiousPlayer,5000,0.1,0.1,High card,2750,488,438,388,338,288,238,188,138,88
CautiousPlayer,5000,0.1,0.1,High card,2624,731,681,631,581,146,96,46,46,21
CautiousPlayer,5000,0.1,0.1,One pair,1975,1853,1483,1433,1383,1333,1283,1233,1183,1133
CautiousPlayer,5000,0.1,0.1,One pair,14800,23065,33567,33642,33717,33792,33867,33942,34009,34084
CautiousPlayer,5000,0.1,0.1,One pair,2000,1900,1500,1450,1354,1304,1254,1204,1154,1104
CautiousPlayer,5000,0.1,0.1,Two pair,2750,2180,2071,1968,1870,1777,1689,1605,1525,1449
CautiousPlayer,5000,0.1,0.1,Two pair,1965,1843,1751,1616,1488,1438,1367,1317,1267,1217
CautiousPlayer,5000,0.1,0.1,Two pair,2750,2200,564,514,464,394,324,274,224,174
CautiousPlayer,5000,0.1,0.1,Three-of-a-Kind,12775,10861,21391,27974,35064,35114,36944,36969,36994,37044
CautiousPlayer,5000,0.1,0.1,Three-of-a-Kind,12625,30375,36497,36572,36647,36722,36797,36872,36947,36997
CautiousPlayer,5000,0.1,0.1,Three-of-a-Kind,2687,1154,1104,1054,1004,840,790,740,690,640
CautiousPlayer,5000,0.1,0.1,Straight,8025,16500,25675,35989,37099,37174,37224,37299,37374,37449
CautiousPlayer,5000,0.1,0.1,Straight,2690,614,564,514,444,394,344,261,211,161
CautiousPlayer,5000,0.1,0.1,Straight,2687,2110,2005,1881,1787,598,548,142,92,42
CautiousPlayer,5000,0.1,0.1,Flush,2630,2580,2064,2014,1964,1914,1819,1705,1655,1491
CautiousPlayer,5000,0.1,0.1,Flush,4950,4900,1154,1049,999,949,899,849,799,749
CautiousPlayer,5000,0.1,0.1,Flush,1965,1867,1774,1724,1638,1533,1457,1407,1357,1307
CautiousPlayer,5000,0.1,0.1,Full house,4950,4900,310,310,260,210,160,110,110,110
CautiousPlayer,5000,0.1,0.1,Full house,4727,4677,4627,361,311,286,286,286,236,186
CautiousPlayer,5000,0.1,0.1,Full house,4950,4900,2092,2042,1992,1893,1843,1751,1701,1616
CautiousPlayer,5000,0.1,0.1,Four-of-a-Kind,2750,2700,2650,2600,2550,2500,2450,2400,2350,2300
CautiousPlayer,5000,0.1,0.1,Four-of-a-Kind,4750,4465,4415,4365,4315,4265,4215,4165,4115,3910
CautiousPlayer,5000,0.1,0.1,Four-of-a-Kind,4950,4900,4850,4800,4750,4700,4650,4600,4550,4500
CautiousPlayer,5000,0.1,0.1,Straight flush,4703,4653,4603,4553,4503,4453,4403,4353,4303,4253
CautiousPlayer,5000,0.1,0.1,Straight flush,4750,4700,4465,4415,4365,4315,4208,4158,4108,4038
CautiousPlayer,5000,0.1,0.1,Straight flush,4950,12849,12799,12749,12112,11483,11433,11383,11333,11283
CautiousPlayer,5000,0.1,0.5,High card,1190,893,633,0,0,0,0,0,0,0
CautiousPlayer,5000,0.1,0.5,High card,1130,848,636,0,0,0,0,0,0,0
CautiousPlayer,5000,0.1,0.5,High card,1250,938,684,513,385,289,35,35,10,0
CautiousPlayer,5000,0.1,0.5,One pair,1190,893,670,0,0,0,0,0,0,0
CautiousPlayer,5000,0.1,0.5,One pair,1250,938,685,477,358,250,200,150,100,50
CautiousPlayer,5000,0.1,0.5,One pair,20050,20125,20200,20275,20350,20425,20500,20575,0,0
CautiousPlayer,5000,0.1,0.5,Two pair,1130,0,0,0,0,0,0,0,0,0
CautiousPlayer,5000,0.1,0.5,Two pair,16480,16555,16630,16680,16755,16830,16905,16980,17005,17080
CautiousPlayer,5000,0.1,0.5,Two pair,1136,852,639,442,313,263,213,163,113,63
CautiousPlayer,5000,0.1,0.5,Three-of-a-Kind,16300,20500,20575,20650,20725,20800,20875,20950,21025,21100
CautiousPlayer,5000,0.1,0.5,Three-of-a-Kind,1136,852,639,480,342,292,242,192,122,72
CautiousPlayer,5000,0.1,0.5,Three-of-a-Kind,1250,938,704,510,383,269,219,169,119,69
CautiousPlayer,5000,0.1,0.5,Straight,12683,34948,35023,35098,35173,35198,35248,0,0,0
CautiousPlayer,5000,0.1,0.5,Straight,1139,0,0,0,0,0,0,0,0,0
CautiousPlayer,5000,0.1,0.5,Straight,1250,653,490,368,276,226,176,106,56,6
CautiousPlayer,5000,0.1,0.5,Flush,1079,810,608,419,0,0,0,0,0,0
CautiousPlayer,5000,0.1,0.5,Flush,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,5000,0.1,0.5,Flush,4950,644,483,363,273,223,173,123,73,23
CautiousPlayer,5000,0.1,0.5,Full house,4950,2810,2089,1567,1138,1088,816,612,562,422
CautiousPlayer,5000,0.1,0.5,Full house,1250,938,704,654,604,554,416,0,0,0
CautiousPlayer,5000,0.1,0.5,Full house,1190,893,633,456,342,292,242,192,142,92
CautiousPlayer,5000,0.1,0.5,Four-of-a-Kind,4950,4900,10312,8827,7216,4167,3126,3076,3026,2976
CautiousPlayer,5000,0.1,0.5,Four-of-a-Kind,4950,4900,4850,3241,894,844,596,546,496,335
CautiousPlayer,5000,0.1,0.5,Four-of-a-Kind,3750,3700,3650,3600,3550,3500,3450,3400,2550,2500
CautiousPlayer,5000,0.1,0.5,Straight flush,4950,4900,4850,4800,4750,4700,4650,4600,4550,4500
CautiousPlayer,5000,0.1,0.5,Straight flush,4950,4900,4850,1945,671,621,571,521,471,354
CautiousPlayer,5000,0.1,0.5,Straight flush,4950,4900,4850,4800,471,421,371,321,271,221
CautiousPlayer,5000,0.1,0.9,High card,474,261,144,94,44,44,19,0,0,0
CautiousPlayer,5000,0.1,0.9,High card,500,262,117,67,17,17,17,17,0,0
CautiousPlayer,5000,0.1,0.9,High card,500,275,152,102,52,2,2,2,2,2
CautiousPlayer,5000,0.1,0.9,One pair,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,5000,0.1,0.9,One pair,500,275,152,102,2,2,2,2,2,2
CautiousPlayer,5000,0.1,0.9,One pair,500,275,138,88,38,38,38,0,0,0
CautiousPlayer,5000,0.1,0.9,Two pair,500,262,145,95,45,45,45,45,45,45
CautiousPlayer,5000,0.1,0.9,Two pair,500,275,152,102,52,2,0,0,0,0
CautiousPlayer,5000,0.1,0.9,Two pair,500,248,137,87,17,17,17,17,17,17
CautiousPlayer,5000,0.1,0.9,Three-of-a-Kind,500,275,152,84,34,0,0,0,0,0
CautiousPlayer,5000,0.1,0.9,Three-of-a-Kind,500,248,137,87,37,12,12,12,12,12
CautiousPlayer,5000,0.1,0.9,Three-of-a-Kind,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,5000,0.1,0.9,Straight,500,275,0,0,0,0,0,0,0,0
CautiousPlayer,5000,0.1,0.9,Straight,500,248,109,59,9,0,0,0,0,0
CautiousPlayer,5000,0.1,0.9,Straight,460,253,140,90,40,15,15,15,15,0
CautiousPlayer,5000,0.1,0.9,Flush,500,275,225,124,74,24,0,0,0,0
CautiousPlayer,5000,0.1,0.9,Flush,500,450,400,207,114,64,14,14,14,14
CautiousPlayer,5000,0.1,0.9,Flush,4950,4900,2682,214,0,0,0,0,0,0
CautiousPlayer,5000,0.1,0.9,Full house,4950,496,273,151,101,51,1,1,1,0
CautiousPlayer,5000,0.1,0.9,Full house,460,410,212,162,112,62,37,37,37,37
CautiousPlayer,5000,0.1,0.9,Full house,0,0,0,0,0,0,0,0,0,0
CautiousPlayer,5000,0.1,0.9,Four-of-a-Kind,2750,2700,2650,2600,2550,2467,1330,1173,1123,1073
CautiousPlayer,5000,0.1,0.9,Four-of-a-Kind,11800,11750,11700,22670,11828,8459,16798,3979,3929,3879
CautiousPlayer,5000,0.1,0.9,Four-of-a-Kind,4950,3060,252,202,152,102,52,2,2,2
CautiousPlayer,5000,0.1,0.9,Straight flush,16905,31273,33077,34300,37693,38068,38443,38983,39058,39333
CautiousPlayer,5000,0.1,0.9,Straight flush,1975,1925,1875,1825,1775,1725,949,899,849,799
CautiousPlayer,5000,0.1,0.9,Straight flush,15034,19484,23710,34200,35608,36033,37760,38232,38645,38938
CautiousPlayer,5000,0.5,0.1,High card,1880,1786,1429,1358,1308,1196,138,88,38,0
CautiousPlayer,5000,0.5,0.1,High card,2750,650,570,500,450,380,330,280,230,180
CautiousPlayer,5000,0.5,0.1,High card,2750,519,469,399,349,299,249,199,149,99
CautiousPlayer,5000,0.5,0.1,One pair,20375,20450,20525,28833,28908,28983,29058,35022,35097,35172
CautiousPlayer,5000,0.5,0.1,One pair,1940,756,706,656,576,500,167,117,67,17
CautiousPlayer,5000,0.5,0.1,One pair,1940,1496,1422,1372,1063,1013,963,892,842,772
